index file_name is_good
1259 @0584597.19@4476765.28@17@T@040.43723@-080.00254@003303@00@@@@@@pitch1_yaw1@.jpg True
1260 @0584649.45@4476704.48@17@T@040.43668@-080.00194@003151@30@@@@@@pitch2_yaw7@.jpg True
1261 @0584345.95@4476952.18@17@T@040.43894@-080.00548@004109@34@@@@@@pitch2_yaw11@.jpg True
1262 @0584507.81@4476807.68@17@T@040.43762@-080.00359@003959@28@@@@@@pitch2_yaw5@.jpg True
1263 @0584485.64@4476937.99@17@T@040.43880@-080.00384@003295@27@@@@@@pitch2_yaw4@.jpg True
1264 @0584491.90@4476797.29@17@T@040.43753@-080.00378@003075@02@@@@@@pitch1_yaw3@.jpg True
1265 @0584370.76@4477000.86@17@T@040.43937@-080.00518@004175@08@@@@@@pitch1_yaw9@.jpg True
1266 @0584604.40@4477050.79@17@T@040.43980@-080.00242@002049@33@@@@@@pitch2_yaw10@.jpg True
1267 @0584674.99@4476703.55@17@T@040.43666@-080.00164@003143@11@@@@@@pitch1_yaw12@.jpg True
1268 @0584527.94@4476880.96@17@T@040.43828@-080.00335@002927@30@@@@@@pitch2_yaw7@.jpg True
1269 @0584387.63@4476866.27@17@T@040.43816@-080.00500@005058@04@@@@@@pitch1_yaw5@.jpg True
1270 @0584724.74@4476992.53@17@T@040.43926@-080.00101@001417@01@@@@@@pitch1_yaw2@.jpg True
1271 @0584547.76@4477078.34@17@T@040.44005@-080.00309@002487@28@@@@@@pitch2_yaw5@.jpg True
1272 @0584596.85@4476847.54@17@T@040.43797@-080.00254@002320@02@@@@@@pitch1_yaw3@.jpg True
1273 @0584685.13@4476976.87@17@T@040.43913@-080.00148@001712@07@@@@@@pitch1_yaw8@.jpg True
1274 @0584499.28@4476811.80@17@T@040.43766@-080.00369@004039@26@@@@@@pitch2_yaw3@.jpg True
1275 @0584583.88@4476771.46@17@T@040.43729@-080.00270@002708@10@@@@@@pitch1_yaw11@.jpg True
1276 @0584496.68@4477102.63@17@T@040.44028@-080.00368@002867@08@@@@@@pitch1_yaw9@.jpg True
1277 @0584680.62@4476738.69@17@T@040.43698@-080.00156@002242@25@@@@@@pitch2_yaw2@.jpg True
1278 @0584397.34@4476945.65@17@T@040.43887@-080.00488@003576@06@@@@@@pitch1_yaw7@.jpg True
1279 @0584659.18@4476954.15@17@T@040.43892@-080.00179@001920@01@@@@@@pitch1_yaw2@.jpg True
1280 @0584692.70@4476803.22@17@T@040.43756@-080.00141@001754@33@@@@@@pitch2_yaw10@.jpg True
1281 @0584585.91@4476757.38@17@T@040.43716@-080.00268@002783@02@@@@@@pitch1_yaw3@.jpg True
1282 @0584655.80@4476712.66@17@T@040.43675@-080.00186@003293@11@@@@@@pitch1_yaw12@.jpg True
1283 @0584593.26@4476790.33@17@T@040.43745@-080.00259@002555@32@@@@@@pitch2_yaw9@.jpg True
1284 @0584670.30@4476743.79@17@T@040.43703@-080.00169@002317@03@@@@@@pitch1_yaw4@.jpg True
1285 @0584639.02@4476734.12@17@T@040.43694@-080.00206@002628@34@@@@@@pitch2_yaw11@.jpg True
1286 @0584587.78@4476734.65@17@T@040.43695@-080.00266@003517@00@@@@@@pitch1_yaw1@.jpg True
1287 @0584497.76@4476826.11@17@T@040.43779@-080.00371@003291@29@@@@@@pitch2_yaw6@.jpg True
1288 @0584694.26@4476994.85@17@T@040.43929@-080.00137@001590@00@@@@@@pitch1_yaw1@.jpg True
1289 @0584541.74@4476950.50@17@T@040.43890@-080.00317@002784@04@@@@@@pitch1_yaw5@.jpg True
1290 @0584690.77@4476733.92@17@T@040.43694@-080.00145@002172@09@@@@@@pitch1_yaw10@.jpg True
1291 @0584376.08@4477011.02@17@T@040.43946@-080.00512@004096@32@@@@@@pitch2_yaw9@.jpg True
1292 @0584465.34@4476895.90@17@T@040.43842@-080.00408@003435@33@@@@@@pitch2_yaw10@.jpg True
1293 @0584689.03@4476722.03@17@T@040.43683@-080.00147@002791@00@@@@@@pitch1_yaw1@.jpg True
1294 @0584629.94@4476831.82@17@T@040.43782@-080.00215@002105@30@@@@@@pitch2_yaw7@.jpg True
1295 @0584360.80@4476981.65@17@T@040.43920@-080.00530@004029@28@@@@@@pitch2_yaw5@.jpg True
1296 @0584485.40@4476831.96@17@T@040.43784@-080.00385@003363@10@@@@@@pitch1_yaw11@.jpg True
1297 @0584705.99@4476700.13@17@T@040.43663@-080.00127@002103@08@@@@@@pitch1_yaw9@.jpg True
1298 @0584525.65@4476775.13@17@T@040.43732@-080.00339@004033@00@@@@@@pitch1_yaw1@.jpg True
1299 @0584482.94@4476801.52@17@T@040.43757@-080.00389@003144@05@@@@@@pitch1_yaw6@.jpg True
1300 @0584355.57@4476971.71@17@T@040.43911@-080.00537@003950@09@@@@@@pitch1_yaw10@.jpg True
1301 @0584541.24@4476874.56@17@T@040.43822@-080.00319@002781@34@@@@@@pitch2_yaw11@.jpg True
1302 @0584789.22@4476811.53@17@T@040.43763@-080.00027@001350@35@@@@@@pitch2_yaw12@.jpg True
1303 @0584705.99@4476700.13@17@T@040.43663@-080.00127@002103@09@@@@@@pitch1_yaw10@.jpg True
1304 @0584674.68@4476715.76@17@T@040.43677@-080.00164@002318@27@@@@@@pitch2_yaw4@.jpg True
1305 @0584694.43@4476694.78@17@T@040.43658@-080.00141@003003@24@@@@@@pitch2_yaw1@.jpg True
1306 @0584397.34@4476945.65@17@T@040.43887@-080.00488@003576@11@@@@@@pitch1_yaw12@.jpg True
1307 @0584657.71@4476724.45@17@T@040.43685@-080.00184@002476@25@@@@@@pitch2_yaw2@.jpg True
1308 @0584724.74@4476992.53@17@T@040.43926@-080.00101@001417@27@@@@@@pitch2_yaw4@.jpg True
1309 @0584372.07@4476847.45@17@T@040.43799@-080.00519@004442@09@@@@@@pitch1_yaw10@.jpg True
1310 @0584668.74@4476731.57@17@T@040.43692@-080.00171@002790@07@@@@@@pitch1_yaw8@.jpg True
1311 @0584472.92@4476907.76@17@T@040.43852@-080.00399@003362@00@@@@@@pitch1_yaw1@.jpg True
1312 @0584344.27@4476868.01@17@T@040.43818@-080.00551@004192@27@@@@@@pitch2_yaw4@.jpg True
1313 @0584815.13@4476950.70@17@T@040.43888@-079.99995@000884@25@@@@@@pitch2_yaw2@.jpg True
1314 @0584690.77@4476733.92@17@T@040.43694@-080.00145@002172@32@@@@@@pitch2_yaw9@.jpg True
1315 @0584307.77@4476900.01@17@T@040.43847@-080.00594@004617@34@@@@@@pitch2_yaw11@.jpg True
1316 @0584774.20@4476782.16@17@T@040.43736@-080.00046@001515@34@@@@@@pitch2_yaw11@.jpg True
1317 @0584448.66@4476818.12@17@T@040.43772@-080.00429@003366@11@@@@@@pitch1_yaw12@.jpg True
1318 @0584753.95@4476742.52@17@T@040.43701@-080.00070@001701@04@@@@@@pitch1_yaw5@.jpg True
1319 @0584423.91@4476861.47@17@T@040.43811@-080.00457@003658@00@@@@@@pitch1_yaw1@.jpg True
1320 @0584428.23@4476846.42@17@T@040.43798@-080.00453@004710@10@@@@@@pitch1_yaw11@.jpg True
1321 @0584403.21@4477064.39@17@T@040.43994@-080.00479@003640@31@@@@@@pitch2_yaw8@.jpg True
1322 @0584637.70@4476828.24@17@T@040.43779@-080.00206@002039@30@@@@@@pitch2_yaw7@.jpg True
1323 @0584688.59@4476716.58@17@T@040.43678@-080.00147@002638@07@@@@@@pitch1_yaw8@.jpg True
1324 @0584374.58@4476872.68@17@T@040.43822@-080.00515@005154@31@@@@@@pitch2_yaw8@.jpg True
1325 @0584549.35@4476870.54@17@T@040.43818@-080.00309@002705@06@@@@@@pitch1_yaw7@.jpg True
1326 @0584700.40@4476729.26@17@T@040.43689@-080.00133@002102@28@@@@@@pitch2_yaw5@.jpg True
1327 @0584560.82@4476747.89@17@T@040.43708@-080.00298@003588@08@@@@@@pitch1_yaw9@.jpg True
1328 @0584372.18@4476958.13@17@T@040.43899@-080.00517@003803@08@@@@@@pitch1_yaw9@.jpg True
1329 @0584405.45@4476941.63@17@T@040.43884@-080.00478@003505@11@@@@@@pitch1_yaw12@.jpg True
1330 @0584403.21@4477064.39@17@T@040.43994@-080.00479@003640@27@@@@@@pitch2_yaw4@.jpg True
1331 @0584482.14@4476820.05@17@T@040.43773@-080.00389@004197@01@@@@@@pitch1_yaw2@.jpg True
1332 @0584374.91@4476836.49@17@T@040.43789@-080.00516@003958@01@@@@@@pitch1_yaw2@.jpg True
1333 @0584510.64@4476820.04@17@T@040.43773@-080.00356@003215@30@@@@@@pitch2_yaw7@.jpg True
1334 @0584485.64@4476937.99@17@T@040.43880@-080.00384@003295@26@@@@@@pitch2_yaw3@.jpg True
1335 @0584661.08@4476929.09@17@T@040.43870@-080.00177@001979@32@@@@@@pitch2_yaw9@.jpg True
1336 @0584423.91@4476861.47@17@T@040.43811@-080.00457@003658@35@@@@@@pitch2_yaw12@.jpg True
1337 @0584347.96@4476849.29@17@T@040.43801@-080.00547@004038@09@@@@@@pitch1_yaw10@.jpg True
1338 @0584784.16@4476801.70@17@T@040.43754@-080.00034@001405@01@@@@@@pitch1_yaw2@.jpg True
1339 @0584629.17@4476750.21@17@T@040.43709@-080.00217@003082@30@@@@@@pitch2_yaw7@.jpg True
1340 @0584518.22@4476802.80@17@T@040.43757@-080.00347@003888@32@@@@@@pitch2_yaw9@.jpg True
1341 @0584523.52@4476813.96@17@T@040.43767@-080.00341@003141@00@@@@@@pitch1_yaw1@.jpg True
1342 @0584514.85@4477093.96@17@T@040.44020@-080.00347@002717@33@@@@@@pitch2_yaw10@.jpg True
1343 @0584668.74@4476731.57@17@T@040.43692@-080.00171@002790@10@@@@@@pitch1_yaw11@.jpg True
1344 @0584390.18@4476949.23@17@T@040.43891@-080.00496@003652@24@@@@@@pitch2_yaw1@.jpg True
1345 @0584667.28@4476695.69@17@T@040.43659@-080.00173@003012@35@@@@@@pitch2_yaw12@.jpg True
1346 @0584768.19@4476900.43@17@T@040.43843@-080.00051@001293@31@@@@@@pitch2_yaw8@.jpg True
1347 @0584420.56@4477098.45@17@T@040.44025@-080.00458@003421@06@@@@@@pitch1_yaw7@.jpg True
1348 @0584525.65@4476775.13@17@T@040.43732@-080.00339@004033@24@@@@@@pitch2_yaw1@.jpg True
1349 @0584557.62@4476783.82@17@T@040.43740@-080.00301@003589@32@@@@@@pitch2_yaw9@.jpg True
1350 @0584492.97@4476973.04@17@T@040.43911@-080.00375@003146@26@@@@@@pitch2_yaw3@.jpg True
1351 @0584400.31@4476840.55@17@T@040.43793@-080.00486@003731@08@@@@@@pitch1_yaw9@.jpg True
1352 @0584363.80@4476858.46@17@T@040.43809@-080.00528@004034@04@@@@@@pitch1_yaw5@.jpg True
1353 @0584345.95@4476952.18@17@T@040.43894@-080.00548@004109@29@@@@@@pitch2_yaw6@.jpg True
1354 @0584655.80@4476712.66@17@T@040.43675@-080.00186@003293@24@@@@@@pitch2_yaw1@.jpg True
1355 @0584450.49@4476993.76@17@T@040.43930@-080.00424@003441@06@@@@@@pitch1_yaw7@.jpg True
1356 @0584549.66@4477007.65@17@T@040.43942@-080.00307@002633@03@@@@@@pitch1_yaw4@.jpg True
1357 @0584796.28@4476959.37@17@T@040.43896@-080.00017@001000@03@@@@@@pitch1_yaw4@.jpg True
1358 @0584549.35@4476870.54@17@T@040.43818@-080.00309@002705@28@@@@@@pitch2_yaw5@.jpg True
1359 @0584410.76@4477079.35@17@T@040.44008@-080.00470@003565@27@@@@@@pitch2_yaw4@.jpg True
1360 @0584301.36@4476919.92@17@T@040.43865@-080.00601@004616@24@@@@@@pitch2_yaw1@.jpg True
1361 @0584797.28@4476886.11@17@T@040.43830@-080.00017@001110@09@@@@@@pitch1_yaw10@.jpg True
1362 @0584582.33@4476991.70@17@T@040.43927@-080.00269@002403@05@@@@@@pitch1_yaw6@.jpg True
1363 @0584714.43@4477034.04@17@T@040.43964@-080.00113@001714@01@@@@@@pitch1_yaw2@.jpg True
1364 @0584549.35@4476870.54@17@T@040.43818@-080.00309@002705@07@@@@@@pitch1_yaw8@.jpg True
1365 @0584805.26@4476825.47@17@T@040.43775@-080.00008@001175@08@@@@@@pitch1_yaw9@.jpg True
1366 @0584439.43@4476816.12@17@T@040.43770@-080.00440@004273@28@@@@@@pitch2_yaw5@.jpg True
1367 @0584403.21@4477064.39@17@T@040.43994@-080.00479@003640@00@@@@@@pitch1_yaw1@.jpg True
1368 @0584619.04@4476768.42@17@T@040.43725@-080.00229@002702@27@@@@@@pitch2_yaw4@.jpg True
1369 @0584390.18@4476949.23@17@T@040.43891@-080.00496@003652@30@@@@@@pitch2_yaw7@.jpg True
1370 @0584307.12@4476905.00@17@T@040.43852@-080.00595@005851@24@@@@@@pitch2_yaw1@.jpg True
1371 @0584410.30@4476819.79@17@T@040.43774@-080.00474@003887@34@@@@@@pitch2_yaw11@.jpg True
1372 @0584398.98@4477056.02@17@T@040.43987@-080.00484@003715@03@@@@@@pitch1_yaw4@.jpg True
1373 @0584428.23@4476846.42@17@T@040.43798@-080.00453@004710@07@@@@@@pitch1_yaw8@.jpg True
1374 @0584558.05@4476866.31@17@T@040.43814@-080.00299@002630@31@@@@@@pitch2_yaw8@.jpg True
1375 @0584486.45@4477107.52@17@T@040.44032@-080.00380@002941@29@@@@@@pitch2_yaw6@.jpg True
1376 @0584638.46@4476745.77@17@T@040.43705@-080.00206@003013@33@@@@@@pitch2_yaw10@.jpg True
1377 @0584577.15@4476857.09@17@T@040.43806@-080.00277@002478@34@@@@@@pitch2_yaw11@.jpg True
1378 @0584389.36@4477036.81@17@T@040.43970@-080.00496@003866@27@@@@@@pitch2_yaw4@.jpg True
1379 @0584611.67@4476826.95@17@T@040.43778@-080.00237@002247@11@@@@@@pitch1_yaw12@.jpg True
1380 @0584506.07@4476969.86@17@T@040.43908@-080.00359@003076@30@@@@@@pitch2_yaw7@.jpg True
1381 @0584394.58@4477047.31@17@T@040.43979@-080.00490@003792@04@@@@@@pitch1_yaw5@.jpg True
1382 @0584347.96@4476849.29@17@T@040.43801@-080.00547@004038@11@@@@@@pitch1_yaw12@.jpg True
1383 @0584603.13@4476809.98@17@T@040.43763@-080.00247@002401@29@@@@@@pitch2_yaw6@.jpg True
1384 @0584307.77@4476900.01@17@T@040.43847@-080.00594@004617@10@@@@@@pitch1_yaw11@.jpg True
1385 @0584659.18@4476954.15@17@T@040.43892@-080.00179@001920@27@@@@@@pitch2_yaw4@.jpg True
1386 @0584549.66@4477007.65@17@T@040.43942@-080.00307@002633@09@@@@@@pitch1_yaw10@.jpg True
1387 @0584403.22@4476913.63@17@T@040.43858@-080.00481@003653@06@@@@@@pitch1_yaw7@.jpg True
1388 @0584657.71@4476724.45@17@T@040.43685@-080.00184@002476@10@@@@@@pitch1_yaw11@.jpg True
1389 @0584587.04@4476770.05@17@T@040.43727@-080.00266@003375@03@@@@@@pitch1_yaw4@.jpg False
1390 @0584444.58@4477058.97@17@T@040.43989@-080.00430@003369@05@@@@@@pitch1_yaw6@.jpg True
1391 @0584473.95@4476982.26@17@T@040.43920@-080.00397@003296@05@@@@@@pitch1_yaw6@.jpg True
1392 @0584354.16@4476863.12@17@T@040.43813@-080.00540@004113@32@@@@@@pitch2_yaw9@.jpg True
1393 @0584661.08@4476929.09@17@T@040.43870@-080.00177@001979@11@@@@@@pitch1_yaw12@.jpg True
1394 @0584307.77@4476900.01@17@T@040.43847@-080.00594@004617@03@@@@@@pitch1_yaw4@.jpg True
1395 @0584638.62@4476964.25@17@T@040.43902@-080.00203@002042@24@@@@@@pitch2_yaw1@.jpg True
1396 @0584516.31@4477023.92@17@T@040.43957@-080.00346@002859@30@@@@@@pitch2_yaw7@.jpg True
1397 @0584647.25@4476823.91@17@T@040.43775@-080.00195@001977@28@@@@@@pitch2_yaw5@.jpg True
1398 @0584338.04@4476863.50@17@T@040.43814@-080.00559@004530@33@@@@@@pitch2_yaw10@.jpg True
1399 @0584583.88@4476771.46@17@T@040.43729@-080.00270@002708@31@@@@@@pitch2_yaw8@.jpg True
1400 @0584626.60@4476970.11@17@T@040.43907@-080.00217@002109@00@@@@@@pitch1_yaw1@.jpg True
1401 @0584577.92@4476774.28@17@T@040.43731@-080.00277@003447@08@@@@@@pitch1_yaw9@.jpg True
1402 @0584500.22@4476894.52@17@T@040.43840@-080.00367@003140@27@@@@@@pitch2_yaw4@.jpg True
1403 @0584370.76@4477000.86@17@T@040.43937@-080.00518@004175@10@@@@@@pitch1_yaw11@.jpg True
1404 @0584369.04@4477033.03@17@T@040.43966@-080.00520@004097@03@@@@@@pitch1_yaw4@.jpg True
1405 @0584331.20@4476906.38@17@T@040.43853@-080.00566@004271@03@@@@@@pitch1_yaw4@.jpg True
1406 @0584571.41@4476997.01@17@T@040.43932@-080.00282@002481@01@@@@@@pitch1_yaw2@.jpg True
1407 @0584619.04@4476768.42@17@T@040.43725@-080.00229@002702@25@@@@@@pitch2_yaw2@.jpg True
1408 @0584704.47@4476714.87@17@T@040.43676@-080.00129@002939@24@@@@@@pitch2_yaw1@.jpg True
1409 @0584439.43@4476816.12@17@T@040.43770@-080.00440@004273@33@@@@@@pitch2_yaw10@.jpg True
1410 @0584531.96@4476809.95@17@T@040.43764@-080.00331@003072@03@@@@@@pitch1_yaw4@.jpg True
1411 @0584797.28@4476886.11@17@T@040.43830@-080.00017@001110@08@@@@@@pitch1_yaw9@.jpg True
1412 @0584345.85@4477043.54@17@T@040.43976@-080.00547@004257@27@@@@@@pitch2_yaw4@.jpg True
1413 @0584455.97@4476877.04@17@T@040.43825@-080.00419@003575@00@@@@@@pitch1_yaw1@.jpg True
1414 @0584518.22@4476802.80@17@T@040.43757@-080.00347@003888@33@@@@@@pitch2_yaw10@.jpg True
1415 @0584347.96@4476849.29@17@T@040.43801@-080.00547@004038@30@@@@@@pitch2_yaw7@.jpg True
1416 @0584728.62@4477061.51@17@T@040.43988@-080.00096@001566@26@@@@@@pitch2_yaw3@.jpg True
1417 @0584428.51@4476851.86@17@T@040.43803@-080.00452@003734@25@@@@@@pitch2_yaw2@.jpg True
1418 @0584445.11@4477147.46@17@T@040.44069@-080.00429@003348@30@@@@@@pitch2_yaw7@.jpg True
1419 @0584757.94@4476772.21@17@T@040.43727@-080.00065@001640@03@@@@@@pitch1_yaw4@.jpg True
1420 @0584696.18@4476705.12@17@T@040.43668@-080.00139@002173@06@@@@@@pitch1_yaw7@.jpg True
1421 @0584626.93@4476858.21@17@T@040.43806@-080.00218@002321@27@@@@@@pitch2_yaw4@.jpg True
1422 @0584719.49@4476924.53@17@T@040.43865@-080.00108@001578@35@@@@@@pitch2_yaw12@.jpg True
1423 @0584784.16@4476801.70@17@T@040.43754@-080.00034@001405@28@@@@@@pitch2_yaw5@.jpg True
1424 @0584455.46@4476846.17@17@T@040.43797@-080.00420@003579@03@@@@@@pitch1_yaw4@.jpg True
1425 @0584497.87@4476778.71@17@T@040.43736@-080.00371@003738@24@@@@@@pitch2_yaw1@.jpg True
1426 @0584595.10@4477055.34@17@T@040.43984@-080.00253@002116@00@@@@@@pitch1_yaw1@.jpg True
1427 @0584345.85@4477043.54@17@T@040.43976@-080.00547@004257@09@@@@@@pitch1_yaw10@.jpg True
1428 @0584630.46@4476762.99@17@T@040.43720@-080.00215@002627@24@@@@@@pitch2_yaw1@.jpg True
1429 @0584573.69@4477065.76@17@T@040.43994@-080.00278@002256@31@@@@@@pitch2_yaw8@.jpg True
1430 @0584303.44@4476870.21@17@T@040.43820@-080.00599@004196@10@@@@@@pitch1_yaw11@.jpg True
1431 @0584321.52@4476861.76@17@T@040.43813@-080.00578@004117@28@@@@@@pitch2_yaw5@.jpg True
1432 @0584585.91@4476757.38@17@T@040.43716@-080.00268@002783@34@@@@@@pitch2_yaw11@.jpg True
1433 @0584626.60@4476970.11@17@T@040.43907@-080.00217@002109@07@@@@@@pitch1_yaw8@.jpg True
1434 @0584413.26@4476933.17@17@T@040.43876@-080.00469@003506@32@@@@@@pitch2_yaw9@.jpg True
1435 @0584374.91@4476836.49@17@T@040.43789@-080.00516@003958@08@@@@@@pitch1_yaw9@.jpg True
1436 @0584292.97@4476911.61@17@T@040.43858@-080.00611@006054@26@@@@@@pitch2_yaw3@.jpg True
1437 @0584561.49@4477071.73@17@T@040.43999@-080.00292@002331@27@@@@@@pitch2_yaw4@.jpg True
1438 @0584657.71@4476724.45@17@T@040.43685@-080.00184@002476@11@@@@@@pitch1_yaw12@.jpg True
1439 @0584560.82@4476747.89@17@T@040.43708@-080.00298@003588@28@@@@@@pitch2_yaw5@.jpg True
1440 @0584426.28@4477109.61@17@T@040.44035@-080.00451@003347@07@@@@@@pitch1_yaw8@.jpg True
1441 @0584504.70@4477098.84@17@T@040.44024@-080.00359@002793@10@@@@@@pitch1_yaw11@.jpg True
1442 @0584648.01@4476741.32@17@T@040.43701@-080.00195@002938@26@@@@@@pitch2_yaw3@.jpg True
1443 @0584338.04@4476863.50@17@T@040.43814@-080.00559@004530@11@@@@@@pitch1_yaw12@.jpg True
1444 @0584491.90@4476797.29@17@T@040.43753@-080.00378@003075@11@@@@@@pitch1_yaw12@.jpg True
1445 @0584705.14@4477015.95@17@T@040.43948@-080.00124@001592@28@@@@@@pitch2_yaw5@.jpg True
1446 @0584516.31@4477023.92@17@T@040.43957@-080.00346@002859@28@@@@@@pitch2_yaw5@.jpg True
1447 @0584316.03@4476912.76@17@T@040.43859@-080.00584@004527@05@@@@@@pitch1_yaw6@.jpg True
1448 @0584481.54@4476903.52@17@T@040.43849@-080.00389@003290@09@@@@@@pitch1_yaw10@.jpg True
1449 @0584741.30@4476855.39@17@T@040.43803@-080.00083@001577@25@@@@@@pitch2_yaw2@.jpg True
1450 @0584571.41@4476997.01@17@T@040.43932@-080.00282@002481@11@@@@@@pitch1_yaw12@.jpg True
1451 @0584526.38@4477018.93@17@T@040.43952@-080.00335@002785@34@@@@@@pitch2_yaw11@.jpg True
1452 @0584632.65@4476870.26@17@T@040.43817@-080.00211@002324@03@@@@@@pitch1_yaw4@.jpg True
1453 @0584726.46@4476787.61@17@T@040.43742@-080.00102@001576@11@@@@@@pitch1_yaw12@.jpg True
1454 @0584726.46@4476787.61@17@T@040.43742@-080.00102@001576@31@@@@@@pitch2_yaw8@.jpg True
1455 @0584649.45@4476704.48@17@T@040.43668@-080.00194@003151@05@@@@@@pitch1_yaw6@.jpg True
1456 @0584636.62@4476878.52@17@T@040.43824@-080.00206@002249@10@@@@@@pitch1_yaw11@.jpg True
1457 @0584389.36@4477036.81@17@T@040.43970@-080.00496@003866@03@@@@@@pitch1_yaw4@.jpg True
1458 @0584667.28@4476695.69@17@T@040.43659@-080.00173@003012@28@@@@@@pitch2_yaw5@.jpg True
1459 @0584558.05@4476866.31@17@T@040.43814@-080.00299@002630@26@@@@@@pitch2_yaw3@.jpg True
1460 @0584435.08@4476855.93@17@T@040.43806@-080.00444@003584@00@@@@@@pitch1_yaw1@.jpg True
1461 @0584563.91@4476940.42@17@T@040.43881@-080.00291@002632@28@@@@@@pitch2_yaw5@.jpg True
1462 @0584548.08@4476802.36@17@T@040.43757@-080.00312@002928@24@@@@@@pitch2_yaw1@.jpg True
1463 @0584415.08@4476936.86@17@T@040.43879@-080.00467@003436@30@@@@@@pitch2_yaw7@.jpg True
1464 @0584453.71@4477122.35@17@T@040.44046@-080.00419@003126@28@@@@@@pitch2_yaw5@.jpg True
1465 @0584357.45@4477038.23@17@T@040.43971@-080.00533@004176@33@@@@@@pitch2_yaw10@.jpg True
1466 @0584631.71@4476713.16@17@T@040.43676@-080.00214@003302@34@@@@@@pitch2_yaw11@.jpg True
1467 @0584696.18@4476705.12@17@T@040.43668@-080.00139@002173@28@@@@@@pitch2_yaw5@.jpg True
1468 @0584490.28@4476947.92@17@T@040.43888@-080.00378@003219@24@@@@@@pitch2_yaw1@.jpg True
1469 @0584496.60@4476959.53@17@T@040.43899@-080.00370@003145@01@@@@@@pitch1_yaw2@.jpg True
1470 @0584709.78@4477025.00@17@T@040.43956@-080.00118@001657@04@@@@@@pitch1_yaw5@.jpg True
1471 @0584675.76@4476958.56@17@T@040.43896@-080.00159@001818@00@@@@@@pitch1_yaw1@.jpg True
1472 @0584613.19@4476917.78@17@T@040.43860@-080.00234@002248@06@@@@@@pitch1_yaw7@.jpg True
1473 @0584331.65@4476874.08@17@T@040.43824@-080.00566@004274@08@@@@@@pitch1_yaw9@.jpg True
1474 @0584588.59@4476783.17@17@T@040.43739@-080.00264@002631@31@@@@@@pitch2_yaw8@.jpg True
1475 @0584629.94@4476831.82@17@T@040.43782@-080.00215@002105@10@@@@@@pitch1_yaw11@.jpg True
1476 @0584626.60@4476970.11@17@T@040.43907@-080.00217@002109@06@@@@@@pitch1_yaw7@.jpg True
1477 @0584413.26@4476933.17@17@T@040.43876@-080.00469@003506@03@@@@@@pitch1_yaw4@.jpg True
1478 @0584576.48@4476788.92@17@T@040.43744@-080.00279@002707@32@@@@@@pitch2_yaw9@.jpg True
1479 @0584692.70@4476803.22@17@T@040.43756@-080.00141@001754@11@@@@@@pitch1_yaw12@.jpg True
1480 @0584639.59@4476758.55@17@T@040.43716@-080.00205@002551@04@@@@@@pitch1_yaw5@.jpg True
1481 @0584381.22@4476953.68@17@T@040.43895@-080.00507@003726@06@@@@@@pitch1_yaw7@.jpg True
1482 @0584517.93@4476993.08@17@T@040.43929@-080.00345@002932@32@@@@@@pitch2_yaw9@.jpg True
1483 @0584507.81@4476807.68@17@T@040.43762@-080.00359@003959@08@@@@@@pitch1_yaw9@.jpg True
1484 @0584792.90@4476831.33@17@T@040.43780@-080.00023@001292@11@@@@@@pitch1_yaw12@.jpg True
1485 @0584570.17@4476791.95@17@T@040.43747@-080.00286@002782@26@@@@@@pitch2_yaw3@.jpg True
1486 @0584587.64@4476851.99@17@T@040.43801@-080.00265@002400@27@@@@@@pitch2_yaw4@.jpg True
1487 @0584558.05@4476866.31@17@T@040.43814@-080.00299@002630@32@@@@@@pitch2_yaw9@.jpg True
1488 @0584771.15@4476841.30@17@T@040.43790@-080.00048@001406@06@@@@@@pitch1_yaw7@.jpg True
1489 @0584803.73@4476840.89@17@T@040.43789@-080.00010@001173@24@@@@@@pitch2_yaw1@.jpg True
1490 @0584796.28@4476959.37@17@T@040.43896@-080.00017@001000@27@@@@@@pitch2_yaw4@.jpg True
1491 @0584618.34@4476755.31@17@T@040.43714@-080.00230@003152@32@@@@@@pitch2_yaw9@.jpg True
1492 @0584548.08@4476802.36@17@T@040.43757@-080.00312@002928@34@@@@@@pitch2_yaw11@.jpg True
1493 @0584797.28@4476886.11@17@T@040.43830@-080.00017@001110@04@@@@@@pitch1_yaw5@.jpg True
1494 @0584659.18@4476954.15@17@T@040.43892@-080.00179@001920@09@@@@@@pitch1_yaw10@.jpg True
1495 @0584622.92@4476717.50@17@T@040.43680@-080.00225@003374@02@@@@@@pitch1_yaw3@.jpg True
1496 @0584553.42@4476945.19@17@T@040.43885@-080.00304@002709@33@@@@@@pitch2_yaw10@.jpg True
1497 @0584666.58@4476719.88@17@T@040.43681@-080.00173@002398@11@@@@@@pitch1_yaw12@.jpg True
1498 @0584728.62@4477061.51@17@T@040.43988@-080.00096@001566@35@@@@@@pitch2_yaw12@.jpg True
1499 @0584647.81@4476901.96@17@T@040.43845@-080.00193@002040@11@@@@@@pitch1_yaw12@.jpg True
1500 @0584460.43@4476812.36@17@T@040.43767@-080.00415@003294@05@@@@@@pitch1_yaw6@.jpg True
1501 @0584568.02@4476778.94@17@T@040.43735@-080.00289@003518@10@@@@@@pitch1_yaw11@.jpg True
1502 @0584519.32@4476960.79@17@T@040.43900@-080.00344@002931@30@@@@@@pitch2_yaw7@.jpg True
1503 @0584674.68@4476715.76@17@T@040.43677@-080.00164@002318@04@@@@@@pitch1_yaw5@.jpg True
